"Sir plz complete the full java series it's a request",imperative
"Sir please upload more videos on java ..",imperative
"Sir, can you please do more videos on java",interrogative
"sir..please upload remaining concept of java..as soon as possible.. it's request sir.. plzzzzzzz",imperative
"Sir please upload more videos",imperative
"Sir please upload more videos on java",imperative
"ho sir plz add more videos on java",imperative
"Sir please make a video on JVM internals. About JVM architecture",imperative
"well, I expected more tricky algorithm :/",negative
"Great video Sir!!But Please provide implementation of the algorithm at the end of the  video",imperative
"Please add a video for naive string matching algorithm also.",imperative
"Bro plz I need maximum sub array problem",imperative
"sir can you plz explain printing the longest increasing subsequence using dynamic programming",interrogative
"Sir plz make the video on booths algorithm very imp....sirrrr",imperative
"sir plzz make a video on SHORTEST UNCOMMON SUBSEQUENCE using dp.",imperative
"Sir plz upload other subjects also which u teach sir..would be helpful of you can provide patreon link means many students like me can donate money also sir...",imperative
"Sir plz make videos on horspool and boyer moore plz sir..ASAP",imperative
"Sir can u plz upload the video for query optimization in dbms including the algorithms for relational algebra operations, heuristics based query optimization and cost based query optimization.  Plz..",interrogative
"Sir discrete bhi pada do....plz",miscellaneous
"Edge(4,3) and (4,5) is wrong",corrective
"in [4,3]  position you have written the wrong thing you write infinity but actually there comes 0",corrective
"First of all thank you Sir for this superb , understandable concept😊 sir... i have a problem! Sir , i solved for cost(7), which is 38 but your is 50. Is i'm wrong or there's a mistake in writing?☺ plz help. @Abdul_Bari",corrective
"The value of node 8 is 27 which is less than node 6.. So your whole tree after that is wrong..",corrective
"7 th node matrix that u explain is may be wrong Iam getting another values",corrective
"I got  wrong at  reduce 7th matrix Nd 10 matrix can u please  tell Ans for me are 38 Nd 25",corrective
"your solutions is wrong. 4+5=9 at 17:00 and how is cost of 5th vertex 31 , shouldn't it be 26 C(1,5)+r=1+25=26",corrective
"What if a problem have same cost",interrogative
"Time complexity for pure recursion should be pow(2, m+n). Correct me if I am wrong",corrective
"Although the explanation was good, but everything become irrelevant when you don't tell how you derived the code (i.e What is the mathematical approach). Longest Common Subsequence - Dynamic Programming  : https://youtu.be/tYzNrCul5OU",imperative
"please do upload  a video for transitive closure of a direct graph .thank you",imperative
"Sir excellent way of explaination if possible please upload a video on rod cutting problem",imperative
"Best videos on programming I ever found on youtube. Thank you sir, your videos are very helpful in competitive programming. :)  After seeing your explanations, I can write correct code on my own. . . . ^_^ Lot's of respect.  Please make videos on :- 1. Longest Increasing Subsequence 2. Longest Palindromic Subsequence 3. Edit Distance",imperative
"whats the algorithm to print the final answer?",interrogative
"Sir, what are  subjects , you are teaching? Your teaching method is best. If I listen your video, Then no class, no book is required.",interrogative
"sir ,what is shortesr link  strategey for trvelling sales man problem",interrogative
"Sir, which is the efficient algorithm for TSP? 1.Dynamic Programming or 2.Branch and Bound. And what is the time complexity of TSP using Branch and Bound?",interrogative
"sir, what if the graph is the directed graph and doesn't have the access to the remaining unvisited vertex. could I take the minimum value of unvisited vertex from the visited vertex that granted access to that unvisited ?",interrogative
"I always become speechless when I watch your video lectures. What can I comment on your video lectures ?",positive
"why 1 to 1 is infinity while in other videos it’s zero",interrogative
"Sir I've understood why should we place infinity in the matrix (i.e destroying the path so as to prevent the closed loop formation) But sir may I know why the matrix is to be reduced(i.e ensuring zero in every row and column)",interrogative
"Question: I got the point that on finding slope we get whether < or > 1? but why are we calculating the slope, as we only need to trace the line.",interrogative
"Im not sure. But in CG, when you get pixel coordiantes of point-something usually you floor. So why is it being rounded here? pixel 4.8 is technically still pixel 4 and not 5",interrogative
"Why we have taken (0.648,100) in S3 set as we can nt take any other device if we take cost 100",interrogative
"I believe it should be (0.648, 100), (0.63, 105), but not the other order.  You need to take (0.648, 100) first because it came in earlier.  And the reason (0.63, 105) is eliminated is just because it has a lower reliability.  Other than this tiny detail, these are very good videos.",corrective
"Isn't it reduction to 2-SAT? 2-SAT should be a P problem, right?",corrective
"I think this video is bad situated in the playlist. It should be located in graphs session but instead it is locate before Divide and Conquer video.",corrective
"I think that the height of the tree should be written as identifier and not the total number of nodes, because you want the parent of the bigger tree to become parent of the smaller tree. Lets say you have height 2 and height 3 trees, if you merge 3 into 2 you have new tree height 4, if you merge 2 into 3 the height of the new tree stays 3.",corrective
"If in the source matrix, position [3,1]  value  we change it as value '0'. Then  what should be the  Path?",corrective
"Sir! With due respect there is a problem in algorithm. A/c to ur algo, it will not put pixel for last point.After the loop put pixel should be called one more time  : putpixel(x1,y1);",corrective
"Sir, is there a basis for comparison, performance-wise, between the Traveling Salesman Problem or 8 Queens Problem? I want to know if using Backtracking is better than Branch-&-Bound, or vice-versa. Does one approach lead to less number of computations? If so, by how much is the computation reduced? Or is it that in specific cases, like in 8 Queens Problem, it is better to use Backtracking, because it relates to a constraint, that no Queen should be able to kill the other, whereas in Traveling Salesman Problem, the main objective is to minimize the cost, under the given function, whereas there's no such cost function in the case of 8 Queens?",interrogative
"Got a question on the topic? Please share it in the comment section below and our experts will answer it for you. Online NLP Certification Training: https://goo.gl/C1PW7d Call Edureka at US: +18336900808 (Toll-Free) or India: +918861301699 or, write back to us at sales@edureka.co",imperative
"Great video",positive
"This really is a very crisp and effective tutorial",positive
"Thanks",positive
"it was much helpful,,,,tnku",positive
"Hey there, just a bit of guidance to anyone who battled with this like I did.  I am using PyCharm and to get NLTK installed, I had to type into my project window  import nltk nltk.download() Once I executed this, I was given the options shown in the video above.",miscellaneous
"It is sentiment analysis, not sentimental :D",corrective
"At 14:50, it is not frequency distinct. It is frequency distribution.",corrective
"I have anaconda downloaded. Can someone guide me to download NLTK library?",interrogative
"Fk...I live in Stone Age era....",miscellaneous
"Stupid content as usual, Totally waste of time, He never took real-life Text file to work with, Did not take a file which was a mixture of  String, Object or numerics. I can not understand How these people praising or liking the content What the hell did they learn, Just theory - Suck it",negative
"fdist is not a function it is a list variable",corrective
"👏🏻👏🏻👏🏻",positive
"Is it possible to build a nlp app for a foreign language other than English?",interrogative
"Hi! how I apply the same (NLP processing) on corpora containing emojis in sentences.",interrogative
"28:52",miscellaneous
"எழுத்துக்கள் 😍",miscellaneous
"This is the best !! The tutor is the best in the business ..!!",positive
"What's with the fdist[word.lower()]+=1? Why is there a +=1 in there?",interrogative
"can we find grammar mistakes from a sentence using nltk? please assist with an example",interrogative
"While giving the commandprint(os.listdir(nltk.data.find(""corpora"")))I am getting the following error:---------------------------------------------------------------------------IndexError                                Traceback (most recent call last)<ipython-input-4-65400bba0e7d> in <module>----> 1 print(os.listdir(nltk.data.find(""corpora"")))~\AppData\Local\Continuum\anaconda3\lib\site-packages\nltk\data.py in find(resource_name, paths)676677     # Identify the package (i.e. the .zip file) to download.--> 678     resource_zipname = resource_name.split('/')[1]679     if resource_zipname.endswith('.zip'):680         resource_zipname = resource_zipname.rpartition('.')[0]IndexError: list index out of rangeHow can it be solved ? In some systems it is not throwing any error ,but in my system I am getting this error .",interrogative
"Gracias en español no mames para que pagaría un maldito curso en platzi si puedo aprenderlo en YouTube visiten este sitio web https://faztweb.com o https://falcónmáster.com o si quieren pagar a estos malditos latinos visiten https://platzi.com",miscellaneous
"Can i get the presentation ?",interrogative
"Terrific presentation! Thank you!",positive
"Hi, I'm someone with very little background in programming but I badly need to find a way to do semantic similarity comparisons of sentences for a research project. I was already lost at the part where you brought up the NLTK downloader. How did you do that and where did it come from!?",interrogative
"Hello Kislay Keshari. While running the ""Corpora"" print function I'm getting the following error List Out Of Range. IndexError                                Traceback (most recent call last)<ipython-input-2-9f8c46ee9865> in <module>()----> 1 print(os.listdir(nltk.data.find(""corpora"")))~\Anaconda3.1111\lib\site-packages\nltk\data.py in find(resource_name, paths)658659     # Identify the package (i.e. the .zip file) to download.--> 660     resource_zipname = resource_name.split('/')[1]661     if resource_zipname.endswith('.zip'):662         resource_zipname = resource_zipname.rpartition('.')[0]IndexError: list index out of range",miscellaneous
"I'm basically new to AI, data science...this NLP that you shown is basically for English language. How about if I want to develop for my own language? Is there any resources that you could recommend to me...Tq",interrogative
"Thank you for such a good explanation and demo on NLP. What are the real world applications using NLP nowadays?",interrogative
"Thanks for this beautiful session :)",positive
"Most people think of NLP as Neurolinguistic Programming!",miscellaneous
"Hi Guys, This is Kislay here. If you have any questions you can put it up here.",imperative
"Thank u for this awesome video",positive
"link to jupyter notebeook?",interrogative
"Great overview. I am now curious to know more about that topic. A little bit too fast at speaking / explaining IMO. I had to pause and rewind the video many time to grasp what was explained.",imperative
"Indian accent?",interrogative
"nice basic introduction to NLP. It's a very good tool to categorize people according to their speech. You can put person A into, let's say a capitalist, while person B into, let's say a socialist simply by taking their common used words and the ""passion / positivity"" of the word commonly used by capitalist / socialist. It's one of the tool China used to censor people. Like any technology, it can be used for good or bad. The problem with speech is that it maybe sarcastic, that is where NLP still fail.",miscellaneous
"British english spoken language goes back to the animalistic vowels only sounds with no separate words at all.",miscellaneous
"who is the guy in the video?",interrogative
"You don't actually show how to download the NLTK :-(",negative
"very well summarized",positive
"Very great presentation (polarity = +1, subjective=0.8)",positive
"Hello Ma'am,Can you send this ppt on this email?kazimdzuber@gmail.comThank youvery much",interrogative
"I have been looking for a long time for a helpful tutorial that threads these subjects together! Thank you VERY MUCH. You're a great and comical teacher. Thanks again! you the bomb!",positive
"wow, i only wish there was such great seminar in around my area.",positive
"thank you that was very clear. easy to understand",positive
"This is one of the best NLP tutorials I have gone through in a long while... Awesome pedagogy. She simply made it super intuitive for a newbie like me. Thanks a lot!",positive
"it is best lecture.  it help me understood lots of concepts and understand data science more",positive
"Amazing tutorial! Thank you so much Alice!!",positive
"OMG Thank you so much for this wonderful lesson!",positive
"Great Lecture.....",positive
"Awesome lecture, thank you very much!",positive
"She's got that 'I wonder which one of you nerds is going the bang the clam chowder out of me after this presentation' smirk on her face 0:07",miscellaneous
"amazing ! super helpful!",positive
"where can i get the slides of the presentation?? anyone with the link please help.... _/\_",interrogative
"What if I tell you that we will not be able to #lie in the future? Are you scared now? Read to find out how you'll get caught red-handed if you lie on a regular basis!  https://www.techminds.tech/post/will-you-be-still-able-to-lie-in-the-future",miscellaneous
"What if I tell you that we will not be able to #lie in the future? Are you scared now? Read to find out how you'll get caught red-handed if you lie on a regular basis!  https://www.techminds.tech/post/will-you-be-still-able-to-lie-in-the-future",miscellaneous
"Thank you for your presentation and materials.  The tools taught are clear and easy to follow.  I like your deliberate and relaxed teaching style.  It is most helpful.",positive
"Great tutorial and great Ohio NLP  initiative!  Everything you need to know to delve into the awesome world of Data Science. Congrats Alice for the superclass!",positive
"Fantastic!",positive
"Is NLP learning is useful for to become an AI engineer?",interrogative
"No one heard of NLP as neuro linguistic programming?",interrogative
"Watching this on saturday night at 12:00am and I have NLP first lecture on Monday 4/2/2020 :)",miscellaneous
"TextBlob(""She is so nice and professional at the same time. I like that."").sentiment Sentiment(polarity=1.0, subjectivity=0.0) Thank you Alice! :)",positive
"A great great tutorial. Huge Thanks for sharing this knowledge!",positive
"This is the type of video i've been exactly looking for.",positive
"Having watched Hassan's comedy special and knowing that the topic did involve a lot of talking about parents, I am really impressed with the topic identification feature of this!",positive
"Ella aún no lo sabe pero va a ser mi esposa",miscellaneous
"Thank you Alice Zhao for video",positive
"马马虎虎",miscellaneous
"LinuxGoogle Job Itervuiew",miscellaneous
"Way better explanations than I received from 10 hours lecture. Thanks so much!",positive
"I am not sure, but probably the best course about NLP in 2 hours",positive
"That was amazing! :) Thank you!!!",positive
"Why did not you use tfidfvectorizer since it can greatly simplify data cleanning process",interrogative
"interesting lecture with interesting english",positive
"interesting lecture with interesting english",positive
"Interesting, but the sound is very poor!",negative
"Currently doing my Final Year Project which include some Natural Language Processing Techniques and I'm glad to have chanced upon this video. It has given me whatever I needed from Data Cleaning till the applications (especially Topic Modelling) :)",positive
"https://bookerystore.com/downloads/natural-language-processing-recipes-unlocking-text-data-with-machine-learning-and-deep-learning-using-python/",miscellaneous
"If this presentation is not your first presentation, why can't you work your microphone without creepy noises? Sentiment Analysis 1:08:56Topic Modelling 1:22:40 Text Generation 1:44:48",interrogative
"It's amazing thank you",positive
"Great video! Very clear introduction to an interesting topic!",positive
"Impeccable tutorial about NLP! You are an awesome teacher, Alice! Keep your Data Science drive going. :)",positive
"6 minutes into the video, and i know im in for a great ride.",positive
"This may be the best Python tutorial I've followed, and I've done quite a few. All of the concepts covered, even the very complex ones, are explained in a way that makes it super-easy to understand but detailed enough that I know what's happening. I learned a LOT from this. Thank you, Alice!!",positive
"zhao has a talent of explaining difficult concept to audiences.  The majority of developers do not have that capability.   Engineers tend to ""learn-by-doing"" which gets you to the destination fast but in such a hurry that one often do not have time to understand the why.",interrogative
"She is brilliant! 😊",positive
"Perfect. Absolutely perfect. Amazing presentation. Thanks for sharing.",positive
"nlp can help me live better? can someone explain me in a short cuz i english is bad and i dont really understand what nlp does",interrogative
"Terrific presentation Alice",positive
"This is the best tutorial I ever had. it is simply amazing the method you use to explain something. Thank you very much. I really loved it!!",positive
"In Love with Data Science, Extremely good presentation, Just Loved It,",positive
"Thx",positive
"Thanks a lot for this tutorial its add a lot of information and made a good background of the data science",positive
"this was beyond awsome! (this text was not automatically generated)",positive
"Omg this was SOOO helpful!!",positive
"Excellent really well developed the subject clear and interesting to follow, thank you",positive
"Suppose if I have a set of reports from 2000 to 2018 business reports  using NLP how can I get the report of 2015. If I say show the report of 2015 it should take me there?? How can we do that",interrogative
"One video covering all the topic.Nice video",positive
"I love how she didn't shy away from the curse words. Basically, she was professional about it and everyone else including her were like ""we're all adults here, and we have a goal we're trying to reach"".  I really enjoyed this video and her demo gave me a lot of little ideas for my projects. Thank you for uploading this!",positive
"TIL I live in the danger zone.",miscellaneous
"Maybe someone here can help me: How does one import own data (i have a series of doc files which i have converted to xml files using Apache tika) into python, for further analysis? I can't use requests, and then BS4 it seems Thanks!",interrogative
"Hi there, how can i use nlp for essay assessment?",interrogative
"The tutorial was very helpful in providing step by step guidance on NLP techniques in a simplified way! enjoyed the whole demo.",positive
"very informative!..thank you..",positive
"I was watching Avenger . Why am I here?",interrogative
"Do you, as AI makers, identify as humans because I can see it benefiting humanity trickling down from the AI-creator elites getting max power but once you've fully quantized a human, reproduced one, and surpassed one.. why would you care about a biological one, or is 'human' obsolete and to survive we MUST augment to AI then full upload to the AI-net?",interrogative
"Just Loved the Way you made things so easy...Kudos!!",positive
"This was a very helpful tutorial. Carefully prepared and very well presented. Thanks a lot Alice, for sharing your knowledge.",positive
"This a  wonderful video tutorial, captures from  the very first step  to  the End of  a data Science project. Thanks a Lot for this  tutorial Alice...  :)",positive
"The way of explanation  was very nice.. Keep it up.",positive
"She is an excellent teacher.",positive
"Holy ""F word""! This lesson was insane, thanks for the knowledge!",positive
"Thank you Alice! This was very helpful, I learned a lot!",positive
"to reduce errors and frustration:1) use Jupyter from Anaconda .2) when importing in Jupyter, use  !pip install TextBlob then rest of code.3a) type  full_names = ['Ali Wong', 'Anthony Jeselnik', 'Bill Burr', 'Bo Burnham', 'Dave Chappelle', 'Hasan Minaj', 'Jim Jefferies',  . . .]    // avoid errors //3b) plt.text(x+.001, y+.001, data['full_names'], [index], fontsize=10)     ===>>>  plt.text(x+.001, y+.001, full_names[index], fontsize=10)",imperative
"You should launch a course on udemy, amazing presentation that even a beginner like me was able to grab in first watch.",imperative
"thanks Alice. Really nice tutorial.",positive
"Three Words. I am impressed.",positive
"How did you created your Presentation...Its pretty cool. What tool you used?",interrogative
"Thank you for sharing such knowledge . You are amazing",positive
"Where can download the ipython?",interrogative
"Very well explained. Loved it. Can NLP be done using R programming?",interrogative
"Well structured content, great presentation and subject harnessing!",positive
"What a brilliant tutorial! Really simple and intuitive explanations and some really great examples.",positive
"Great explanation.. You make NLP understandable. Hopely more tutor about Python in combination with NLP.",positive
"Amazing tutorial! Thanks a lot!! You explain everything flawlessly! :)",positive
"Are the slides from this presentation available for download? Thanks",interrogative
"Thanks #PyOhio #Alice",positive
"Very helpful sharing. Many thanks!",positive
"Hi. Thank you for informing us about NLP. I would like to introduce this video on the Insight Campus blog, Fin Insight - Education Services. Could I introduce this video as a URL link on my blog?",interrogative
"Amazing! Thank's for posting it!",positive
"Can i get those ipynb files ? It will be really really helpful ! Thanks in advance.",interrogative
"Brilliant good work",positive
"nicely explained ...",positive
"Thank you. Very informative session. :)",positive
"This was super helpful. Thanks a lot! Learnt about markov chains, sentiment analysis and LDA so beautifully! Great great tutorial. Thanks a lot, again. God bless you. :)",positive
"U made to understand easily sir please continue teaching",positive
"sir but we can also write c programs in online i meaan in chrome by using online c compiler then programming language becomes web application",corrective
"Tq so much sir . Ur explaining in a simple way .",positive
"Super sir, keep teaching well",positive
"Very useful",positive
"Tysm sir",positive
"I have a doubt ! ....As you said compilers are standalone apps then how do online compilers work ?",interrogative
"Bro who will run written c program or any program in background? Operating system or processor? Tell me execution mechanism. this question was asked by interviewer in my interview.",interrogative
"sir why c and c++ are platform dependent languages",interrogative
"Thnku sir for this vedio",positive
"You are a great teacher and your explanation is very helpful and easy to understand. #c",positive
"sir very good explanations no one can beat u sir thanks",positive
"Sir plz provide u r MBL num sir??? R 9440954454 this is my num text me plzzz",imperative
"You can learn with hindi",imperative
"sir, please tell me that  can we directly learn java without c++ knowledge, if know little C programming only",interrogative
"Nicely explained sir. Thank u But now c, c++ are available on web applications? From Code blocks we can download C software. But certain websites provide consoles to be able to operate C,C++. So are these two not standalone anymore?",interrogative
"Sir you explained very well but at 13:29 you said that using c and C++ we can develop standalone application but at 14:26 you said that we can't develop standalone application using c and c++ 😅",miscellaneous
"Sir your teaching very excellently",positive
"Dude you're a Legend!",positive
"Your teaching style is just osm",positive
"sir can you clarify this? Languages are always platform independent. No language needs you to write different code for different OS or device. It is the executables which are platform dependent or independent. I am in confusion",interrogative
"What is the extension for Android sir??",interrogative
"Sir,,how we can call 'C' language as STRUCTURE ORIENTED LANGUAGE..??...pls..reply...",interrogative
"simply understanding..",miscellaneous
"Watch in 1.25x",imperative
"I want high level language explanation in case language sir",imperative
"sir I want continuation after 2nd part",imperative
"watch it in 1.5x speed..thanks me later",imperative
"Is it possible to make an application which is compatible with more than one OS?",interrogative
"sir one doubt Is C,C++ languages used for devolping standalone appilications only",interrogative
"why am i seeing ''sir'' word in almost every comment? he is doing a good job, which is teaching. thank you Mr.Srinivas",positive
"online compilers are there",miscellaneous
"But sir.. Laungue is also.. Provide online.. Like Greek for Greek website, github... Then Coumputer laungue is like.. Also Web apps.. Plzz solve my doubts",imperative
"Hello sir, Can u teach pythons and Hadoop online?  Plz provide information",interrogative
"Sir, what about the applications compatibility only for windows 7 and not other windows? Plz.. reply sir or any link about this.",interrogative
"Bt sir in that manner chrome can also be  a web application..Pls clear our doubt sir..",imperative
"Sir what is compatibility error",interrogative
"Sir could u  please do a class on git repositary",interrogative
"Sir, we can do these programs using  online compilers then how we can say it is standalone application... it can be a web application ?..",interrogative
"I just want to say Thank You Sir..",positive
"Please  upload next class",imperative
"Sir  clearly  explain  about  standalone",imperative
"ᴇᴀꜱy ᴛᴏ ʟɪꜱᴛᴇɴ ɪɴ1.5 ꜱᴩᴇᴇᴅ",miscellaneous
"We can write an c or c++ in hackers rank web application no need of instillation",miscellaneous
"wonderful Job",positive
"Sir how you mentioned android as a platform independent ? Android itself a platform ?",interrogative
"Excellent way of teaching!.",positive
"Watch with 1.25x speed",miscellaneous
"Thank you so much sir",positive
"Explanation Way Is Super 2nd Video Is Also Super I Decided Daily Wacth one video Tomorrow watch 3rd video And I will commented",positive
"Sir,confusing between extensions,software,applications and operating systems",miscellaneous
"Thnx.... Sr",positive
"sir,there is a number of online compilers right...those are not installing in our computer then in this case it is also be web application right.Can you justify this",interrogative
"What does operating system mean?",interrogative
"Thank you so much sir . You teach so well.",positive
"Awesome",positive
"Sir here I have doubt that we can also perform the c programming in online compiler in google so it a web app and standalone",miscellaneous
"Best teacher",positive
"sir in last at 14:22 there is one mistake so may be someone confused  there saying we can not developed stand  alone application by using c and c++  but  before statement was different .",corrective
"so many ads very frustrating",negative
"Nice sir",positive
"SIR , I like ,subcribe  your channel ,but plzz these video was there in BCA SYLLABUS",positive
"the way u teaching is easy to understand and good for beginners .and i am not good in english both speaking n writing but i can understand ur english sir.btw I m doing engineering course n pursuing 3rd semester so i wanna apply for college  placement so i decided to learn about this  because  most of the placement  questions and question come from programing only. i hope this will be helpful for me",positive
"Play at 1.5x",imperative
"Thank you so much sirr",positive
"sir but i practice coding online so how c and cpp are standalone",interrogative
"Sir, Can we use c and c++ languages to develop standalone applications for different operating systems ,for example if we write a program in windows c language software so can it be executed in linux or mac operating system ? Waiting for the Answer sir Thank you,I like your explanation very much ...",interrogative
"Best channel... superb.  Thank u so so so much Sir",positive
"Tqs sir good teaching.your teaching methods is easy,clear,understood for kannada medium students also.give more videos regarding syllabus, qsns and answer",imperative
"Hi",miscellaneous
"Sir ...will yo explain JAVA basics?..your way of  teaching is easily adoptable!",interrogative
"sir you said that .net, Java, are independent os. then it must be  came inside web application..then why you said that it will come in standalone application..pls clear my doubts.i had watched this video twice but not understood this line..",interrogative
"watch in 1.5x save some time",imperative
"Sir why an application or software is dependable to single operating system",interrogative
"The unacademy add irritates me",negative
"Ur extraordinary person in c language sir and good teaching sir",positive
"ABC..123..thank you",positive
"Sir thank you so much sir. I am studying in Vivekananda government degree college, In my college I am not understanding single line of c programming. But now I became a pro because of u",positive
"Sir excellent teaching Sir thank you so much Sir. But i have a doubt Sir. Now a days we can do C programming through online compilers. So how can we say that it can only use in standalone application",interrogative
"Crome is web app",miscellaneous
"God Bless you Sir !",positive
"you  have amazing experience and ur explanation was so sweet thank you for providing these videos......",positive
"Extraordinary teaching sir....i want to learn. How to write a c program....plz",interrogative
"but there are various website which provide you the C ide , running on the servers , so how C or Java or any other languages are standalone application ????",interrogative
"Thank you Sir perfect teaching please  continue sir",positive
"Thank you so much 😊 sir for your valuable lecture.... please continue your journey and our well wishes always with you.",positive
"You are saying that java is a stand-alone app then why is it platform independent... Stand-alone means it is compatible to single OS but platform independent means that it doesn't depend on OS",interrogative
"Is python platform dependent or independent? ?",interrogative
"Sir this may not be related but i want to know that can a computer hold two or more os??and sir is it possible to combine  two or more comp-language and make an application??",interrogative
"Super sir",positive
"Sir you said that games are programmed by C++ and they are OS depended but games like fortnet,pubg,...etc are instaled in both mac and android",miscellaneous
"More useful videooos tnkyou",positive
"Very nicely taught Thanks Sir",positive
"Your way of teaching is excellent sir👌",positive
"thank u",positive
"ist it really that web app is not dieffernet to OS ? but webbapp for android are different to the ones for Win !! programming for mobile and win web applications is different",interrogative
"Sir I have a doubt actually when u said about application ie about standalone and web apps Instagram comes under which of the following category?? As to chat we need to install and just to see posts Instagram in Google  having this doubt this may be a silly one please say",interrogative
"C is high level or medium level language sir?",interrogative
"getting sleep....",negative
"sir you have got deviated from c language.. please stay focussed.",imperative
"Sir plz upload videos on sql query Lang.",imperative
"Hi sir.. I need to learn C language from basics for which your channel is suitable,but due to one problem I am unable to study consistently through videos i.e you dont have mentioned the videoa serialwise so I dont which videos I have to watch after Introduction part.. Please help as soon as possible.Thankyou 🙏🙏",imperative
"best teacher ever.thank you so much sir",positive
"simple and best 👍👍🏼",positive
"sir u said that all programming languages are standalone applications as we have to compulsory installed them but there r online compilers available in search engines so there is no use of installing turbo c++ or any other compilers.kindly respond to my query",imperative
"the application we are installing in our computer must be installed in our computer?  what are telling i can't understand 1:30",interrogative
"Your teaching so good and every one can understand your class",positive
"Thank you for sharing information about c language and programming of computer",positive
"Crystal clear teaching quality...the way you touch to every concept is awesome 👌 grt sir",positive
"Thanks sir",positive
"Sir, I have a dout. You say C/C++ languages are platform dependent and not supporting web application but we have so many websites which provide to compile C language code. How it is different from web application and also compiler can be open in any operating system using web browser like chrome.",interrogative
"You are really super",positive
"It iS too much slow 🤦‍♀️ Pls go fast",imperative
"Tq sir and continue",positive
"Put the speed @1.75 and thank me later...",imperative
"hello sir, sir please upload videos on JavaScript",imperative
"If c  c++ are os dependent then others are not os dependent a?",miscellaneous
"Super your explanation is good you great",positive
"using c and c+ we cannot develop  standalone application? @14.25  is it right or wrong??",interrogative
"Your way of teaching is excellent sir🙏👌✌️",positive
"sir can we get ur own created notes",interrogative
"great explanation",positive
"Thank you so much sir teaching very good to understand",positive
"I loved the way you speak and teach..",positive
"Sir as there are many compilers available in browser, we can say c,java etc as web applications too know sir?? Please clarify my doubt sir..",imperative
"sir can i know is .net platform dependent or independent..i think .net is platform dependent  can u say sir",interrogative
"🤘",miscellaneous
"thank you sir ...nice video sir i have a doubt that we can also do c programming on some online website so how can be that be standalone application ?",interrogative
"Srinivas. You teach as if it is so easy and simple. Thanks a lot sir.",positive
"U already said that all program languages are stand-alone applications but then java,.net... Etc we can develop standalone as well as web applications how 🙄🙄🙄🙄",interrogative
"I LOVE YOUR EXPLANATION  SIR",positive
"Your teaching Skill is too good",positive
"U are saying in easy way sir",positive
"sir i not IT filed how can i m improve my coding",interrogative
"your courses sir really  are very precious ...thanks a million for it",positive
"You are the best language teacher on internet",positive
"Sir...",miscellaneous
"too much ads 😒😣😣😣😣",negative
"Nice to watching your tutorial videos sir.",positive
"Its very helpfull us. who wants to learn diffrent kinds if languages...THANKS A LOTS SIR★",positive
"Android is a programming language???",miscellaneous
"Sir , Is python a platfrom depended language???",interrogative
"Teaching is said be one of the noblest profession and sir your are true example to it thank you.",positive
"Nyz",miscellaneous
"Please Sir tell how to get all videos serial wise",interrogative
"thanks sir ....a lot of thanks ...upload more videos ..",imperative
"Dear respected sir., According to my idea ,you are the best teacher for c language. Thank you sir.",positive
"sir I want full video on c language for nielit o level plz plz",imperative
"You are good teacher sir",positive
"i want to learn programes in easy  manner .online code compilation is good.",imperative
"awesome sir your teaching style is very good",positive
"sir u have very good talent...plz upload a video about DLD ....",imperative
"Thank u sir for this platform of programming sir we want part -3 it was missing",imperative
"HATS OFF SIR! I'M SUBSCRIBING TO YOUR CHANNEL BEING A CSE STUDENT.",positive
"Very nice sir👍👍",positive
"your Genies ....",positive
"GR 8 job sir warm regards🙏🙏",positive
"Nice teaching skill....best way of teaching to understand the new learner...thank you sir....",positive
"Srinivas Sir, thankyou so much. Your videos of C language are awesome. Easy to understand. Your teaching skill is superb👌👌👌 Please continue the good work. Highly appreciated 🙏🙏🙏",positive
"good but very slow",positive
"What's the meaning of vlc",interrogative
"Thnxs sir I am seriously proud of you",positive
"nice",positive
"sir your explanation is very good. I can understand all you taught in that video i fill really good .",positive
"what is the purpose of writing main function",interrogative
"your teaching skill is awesome 👍👌",positive
"we can use online compiler to run a program..then how it became standalone application..",interrogative
"C programs can be compiled in browser and that doesn't need installation of software into OS... so C lang is a web app or not sir????",interrogative
"sir i am about to persue cs engineering. will i be benefitted from these lectures?",interrogative
"it was very useful for my study...thank you sir",positive
"may i get notes of c programming",interrogative
"Thank you very much sir....",positive
"sir, you are awesome...",positive
"Very good tutor!",positive
"sir, how to know the videos oder sir",interrogative
"thank  u very very nice",positive
"salute#sir...",positive
"sir java games also available then why should you  talk only c++ is  used to game development",interrogative
"Awesome teaching sir god bless you",positive
"sir I have confused at c,c++ developed standalone but after some time u said it can't developed in this video please give me clarity",imperative
"Thqqq soooooooooooo much sir",positive
"Hello sir i need learn vb software also",miscellaneous
"sir what is operating system basically do and what is meant operating system",interrogative
"u are boss . i totally understand",positive
"Thank you so much Sir .. You are so knowledgeable .. Please continue teaching ..",positive
"Thnx alot",positive
"Tq sir",positive
"Obaid Al Jabry : I had difficulties to understand computer language but now am starting to understand. You are good instructor and I will continue following you. Thank you very much sir.",positive
"Very well explained",positive
"Nicee sir tq very much",positive
"sir .net is platform dependent na but u told .net is platform independent why sir",interrogative
"sir, to write c program language or c++ program there are some online IDE compilers(like geeks for geeks), so how can you say that they are standalone applications ? To write c program in the online compiler there is no need of installing that application... so can we  say that these computer language are also web-applications?",interrogative
